mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2020-02-06 20:48:16.417370880,74.609,-55.9941,5508.0,119.0,-5482.0,119.9,-535.0,41.1,11,S,1B,3413
2016-06-09 16:19:19.074054912,74.609,-55.9941,3845.0,47.0,-3805.0,46.1,-554.0,66.4,60,S,2A,3413
2018-02-13 20:48:24.399186944,74.609,-55.9941,4476.0,139.0,-4447.0,139.5,-507.0,68.5,6,S,1B,3413
2019-07-07 16:32:16.574054912,74.609,-55.9941,4723.0,142.0,-4589.0,146.4,-1116.0,32.5,30,S,2B,3413
2021-05-02 04:22:08.074055168,74.609,-55.9941,5038.0,192.0,-5038.0,191.8,-5.0,155.6,5,S,2B,3413
2021-05-17 04:22:09.574054656,74.609,-55.9941,4696.0,192.0,-4657.0,193.6,-599.0,49.1,35,S,2B,3413
2020-05-26 16:12:14.074054912,74.609,-55.9941,4709.0,117.0,-4610.0,118.2,-959.0,76.3,10,S,2B,3413
2021-09-24 04:22:12.074055168,74.609,-55.9941,4603.0,107.0,-4601.0,106.7,-144.0,105.0,4,S,2A,3413
2020-01-10 20:48:38.186712064,74.609,-55.9941,4793.0,209.0,-4731.0,210.7,-771.0,149.6,6,S,1B,3413
2019-05-22 16:12:16.574054656,74.609,-55.9941,4163.0,87.0,-4078.0,88.1,-838.0,51.4,39,S,2A,3413
2019-04-25 16:22:43.074055168,74.609,-55.9941,4161.0,186.0,-4085.0,186.0,-790.0,170.5,19,S,2A,3413
2018-06-05 04:28:46.074055168,74.609,-55.9941,4025.0,99.0,-3963.0,99.9,-705.0,84.6,44,S,2A,3413
2019-07-05 04:32:15.074054912,74.609,-55.9941,4606.0,129.0,-4490.0,132.2,-1029.0,40.2,24,S,2B,3413
2018-12-31 20:48:53.130102016,74.609,-55.9941,4315.0,158.0,-4289.0,159.0,-476.0,77.0,11,S,1A,3413
2019-06-07 16:32:11.574054912,74.609,-55.9941,4198.0,211.0,-4110.0,214.8,-855.0,83.1,20,S,2A,3413
2021-05-28 20:48:45.905950976,74.609,-55.9941,4894.0,156.0,-4891.0,156.0,-153.0,82.9,6,S,1B,3413
2016-08-05 16:09:04.574054912,74.609,-55.9941,4141.0,67.0,-4109.0,67.8,-517.0,44.7,19,S,2A,3413
2019-07-22 16:32:13.574054912,74.609,-55.9941,4836.0,83.0,-4698.0,85.5,-1150.0,25.5,9,S,2A,3413
2020-06-16 04:22:15.074054912,74.609,-55.9941,4840.0,102.0,-4729.0,104.4,-1030.0,45.8,34,S,2A,3413
2018-04-15 04:09:01.074054912,74.609,-55.9941,4779.0,185.0,-4724.0,186.1,-725.0,104.0,5,S,2B,3413
2019-07-10 04:32:15.574054912,74.609,-55.9941,4818.0,115.0,-4701.0,116.7,-1056.0,63.0,5,S,2A,3413
2017-06-24 20:48:22.606753024,74.609,-55.9941,3878.0,98.0,-3848.0,98.3,-487.0,50.8,5,S,1A,3413
2016-12-20 20:48:20.277428992,74.609,-55.9941,4186.0,188.0,-4177.0,188.7,-278.0,92.0,6,S,1B,3413
2020-06-08 16:22:17.074054912,74.609,-55.9941,4759.0,164.0,-4653.0,167.7,-996.0,53.3,20,S,2A,3413
2018-01-20 20:48:24.840705024,74.609,-55.9941,3999.0,122.0,-3957.0,123.2,-576.0,53.7,6,S,1B,3413
2021-09-13 16:12:14.074054912,74.609,-55.9941,15737.0,124.0,-15737.0,124.2,-93.0,164.8,10,S,2A,3413
2019-04-11 04:44:09.074054912,74.609,-55.9941,4339.0,301.0,-4246.0,306.4,-891.0,99.8,24,S,2A,3413
2019-05-18 11:48:11.074054912,74.609,-55.9941,4156.0,123.0,-4075.0,124.8,-816.0,63.9,15,S,2A,3413
2019-07-19 16:22:16.074054912,74.609,-55.9941,4994.0,87.0,-4884.0,88.3,-1040.0,32.8,10,S,2A,3413
2020-06-08 16:22:13.074054912,74.609,-55.9941,4804.0,85.0,-4686.0,86.0,-1059.0,46.5,30,S,2B,3413
2015-12-23 20:48:31.553144064,74.609,-55.9941,4609.0,83.0,-4608.0,83.4,88.0,85.2,11,S,1A,3413
2017-12-27 20:48:25.736893696,74.609,-55.9941,4425.0,187.0,-4425.0,186.8,-39.0,102.0,6,S,1B,3413
2019-07-14 16:22:16.074054912,74.609,-55.9941,4927.0,82.0,-4815.0,83.9,-1043.0,31.0,20,S,2A,3413
2017-07-14 16:20:23.574054912,74.609,-55.9941,4160.0,84.0,-4121.0,83.8,-573.0,74.9,20,S,2A,3413
2019-05-18 11:48:10.574054912,74.609,-55.9941,4108.0,164.0,-4014.0,166.4,-875.0,113.1,4,S,2B,3413
2020-03-25 20:48:16.403450880,74.609,-55.9941,5234.0,126.0,-5186.0,126.9,-709.0,70.0,12,S,1B,3413
2017-04-15 16:20:41.074054912,74.609,-55.9941,3928.0,337.0,-3881.0,340.9,-600.0,79.6,20,S,2A,3413
2017-07-17 04:21:52.574054912,74.609,-55.9941,4210.0,87.0,-4168.0,87.1,-594.0,66.2,14,S,2B,3413
2021-05-17 04:22:09.574054656,74.609,-55.9941,4749.0,237.0,-4710.0,238.9,-602.0,89.9,45,S,2A,3413
2021-02-06 20:49:04.217133056,74.609,-55.9941,5167.0,111.0,-5155.0,111.2,-359.0,57.0,11,S,1A,3413
